Track Name,Method Name,Estimate Label,Window Size (s),Window Raster (s),Measurement Index,SDR (dB)
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,25,7.1756061172635475
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,26,4.811141985908439
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,27,7.276988190192966
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,28,8.304449475544688
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,29,8.365081856973207
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,30,9.517510632051323
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,31,8.819163409746857
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,32,6.872163525394509
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,33,4.7279450346649625
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,34,5.889068584116889
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,35,6.811094523895825
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,36,3.96710553576275
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,37,6.497895601854037
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,38,7.073276246691684
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,39,9.452223623186164
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,40,7.481048651423892
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,41,6.649351816517807
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,42,7.285470177076353
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,43,4.9052569763302625
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,44,8.191819186782354
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,45,10.181948204868824
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,46,9.987836384342026
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,47,9.464352564748559
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,48,8.369898495382454
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,49,5.867635472357105
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,50,8.145776598948023
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,51,8.740764376456728
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,52,8.343235946654548
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,53,7.162406223650951
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,54,5.6925736280074
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,55,4.701922075727842
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,56,0.6080155599934624
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,57,-4.135755611336359
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,58,-6.330432438426108
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,59,4.771777482423067
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,60,10.35872248087851
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,61,10.017869064640273
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,62,8.735394612528715
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,63,7.989224317560355
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,64,8.262291220547917
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,65,8.478098714878847
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,66,7.991649669587854
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,67,8.056081226266935
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,68,6.879389314672126
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,69,8.344009114810717
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,70,10.714912245259809
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,71,8.969761902927283
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,72,7.092533871344051
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,73,2.889665861901085
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,74,4.062157201408102
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,75,6.882480764366861
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,76,5.788234675888296
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,77,6.233212907877168
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,78,6.128236681572485
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,79,5.231312069012331
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,80,5.0968819324626224
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,81,6.244510525655301
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,82,6.502620742351284
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,83,4.437765681574055
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,84,4.559215568463827
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,85,7.565461621544886
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,86,9.555134035718751
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,87,10.754596108103616
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,88,10.75722042197497
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,89,10.674538643864096
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,90,8.9454980826615
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,91,8.093296928934514
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,92,9.444034829830514
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,93,9.934508077523876
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,94,9.978770191117368
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,95,9.81638761179224
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,96,5.215728247268203
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,97,1.4874612045726274
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,98,-1.904458542155717
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,99,-2.660044098785539
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,100,0.2025045363355522
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,101,0.1627401289871499
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,102,2.341646979978736
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,103,0.7020674815690664
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,104,2.058805384223833
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,105,7.563059498434409
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,106,10.787562266181066
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,107,11.20622641152721
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,108,11.914673125753579
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,109,12.786736944569688
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,110,12.84570151668236
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,111,7.310300430711097
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,112,4.605152853750344
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,113,3.0774549601997676
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,114,1.8935273838943787
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,115,2.622682082096336
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,116,4.521464737561201
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,117,5.758859474056535
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,118,6.7084425737900935
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,119,-0.07075016710663463
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,120,2.1855954490316574
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,121,9.713998584804681
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,122,7.674156537686461
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,123,8.135187607767767
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,124,10.480718699805628
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,125,10.44512995612282
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,126,8.63117130469332
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,127,9.134005857610436
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,128,7.761403461336698
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,129,5.532903599273568
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,130,2.9216571205152038
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,131,4.143489190384829
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,132,6.437584790436448
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,133,4.885646719948858
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,134,3.5891943879732064
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,135,3.4617374311121463
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,136,2.497538379658189
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,137,4.693470282606004
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,138,6.461267183101168
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,139,6.063256070799263
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,140,5.026732907498445
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,141,3.1846723370027377
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,142,1.8426687881887716
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,143,3.3692955213611224
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,144,6.30692964568053
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,145,3.848326187824213
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,146,7.455227178657663
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,147,10.576393545163556
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,148,10.510191282946233
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,149,7.917051993690922
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,150,2.144532643466351
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,151,5.028491247414678
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,152,5.470127310646715
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,153,1.9265705829565196
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,154,1.8300959655736908
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,155,0.798616221486998
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,156,6.311684631295785
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,157,7.633913468571908
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,158,6.4459033451542975
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,159,4.288317831771785
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,160,5.329896869697829
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,161,8.00625501342893
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,162,8.209395740101806
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,163,9.583347678785167
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,164,9.445908659534581
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,165,8.730550946327703
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,166,7.733203352874105
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,167,5.087323062438528
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,168,2.5397244148268876
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,169,3.4621004215629276
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,170,5.206429041494537
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,171,6.719669196145719
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,172,7.3350481082900245
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,173,6.228402554158228
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,174,5.2292080003340145
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,175,1.1062353644670433
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,176,3.5700680327753727
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,177,4.136173723384948
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,178,4.013215347654844
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,179,4.388149700353899
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,180,3.6022182143872388
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,181,0.42369477735862926
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,182,-4.925255425814622
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,183,-2.6548792236584267
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,184,0.5638280109364056
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,185,2.036888242201132
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,186,0.8131506738227217
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,187,-4.4043178236262825
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,188,-4.331921127021377
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,189,-0.8815229934665698
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,190,-1.919494247650702
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,191,-1.5575944528000796
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,192,0.28783026593405264
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,193,0.7011008100517495
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,194,1.6865373770404424
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,195,2.0952470033536437
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,196,2.433436486902767
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,197,3.457815242866139
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,198,0.7409826815641739
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,199,-0.043367949646907766
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,200,4.562168628676075
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,201,3.3430659162787837
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,202,3.073052137154674
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,203,2.2703315882709543
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,204,1.9721466056482626
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,205,0.6633038371306565
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,206,-2.6017197415442554
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,207,-0.9642642331595003
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,208,2.640482838045112
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,209,3.072097464196827
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,210,2.4081622358570574
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,211,2.592866747764879
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,212,1.1863552799761017
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,213,1.9930430081692436
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,214,6.029272448090726
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,215,3.674128519178548
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,216,-0.32931070925302486
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,217,-1.0435181773896671
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,218,-1.930446215548832
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,219,0.7869620587452995
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,220,1.4907655632330064
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,221,-4.165390457129879
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,222,1.3141582275713466
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,223,5.521171015585908
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,224,9.492740819319192
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,225,9.490870476960811
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,226,8.77302394978476
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,227,7.794516413695959
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,228,6.960592915001777
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,229,8.063345792055003
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,230,11.342282588571308
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,231,12.56027070007489
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,232,12.077523788886758
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,233,10.74457967870827
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,234,6.5811506856536734
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,235,6.447475448553446
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,236,6.88701336260462
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,237,5.643947546439852
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.125,238,-0.5433033997427226
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,0,-1.3984762263509367
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,1,0.7465649257195797
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,2,-0.5258984675740762
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,3,-4.653504219633743
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,4,1.676664925822985
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,5,12.847419867095981
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,6,10.539729940266874
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,7,7.947737616792968
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,8,5.905846583191945
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,9,5.5088621055745355
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,10,1.3821483088826156
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,11,0.8771551750191204
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,12,-3.022616164531917
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,13,-2.3619503304228116
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,14,2.6617281578730037
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,15,6.5316272645909725
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,16,5.421104998980189
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,17,2.500911587469022
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,18,9.646589063724347
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,19,10.987925820806339
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,20,13.005407040999241
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,21,17.00319067330083
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,22,18.181670369293293
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,23,19.25465089602046
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,24,10.338399496406385
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,25,8.476439937843937
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,26,7.606592669057091
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,27,11.169626936619444
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,28,6.44701604731223
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,29,2.648325225026522
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,30,0.11834240872954142
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,31,-0.9103279433984479
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,32,1.4680346682475225
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,33,8.254102472165277
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,34,10.034613432332073
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,35,6.79660843583088
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,36,7.80617023710621
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,37,5.396164028855013
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,38,-0.6511283248654111
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,39,0.1766485358875271
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,40,-4.472623792864542
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,41,2.382251646863977
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,42,-6.049693613575186
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,43,-6.302191856882078
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,44,6.601927562301658
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,45,5.4477350174008965
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,46,4.422617256834272
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,47,3.4124254048722342
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,48,-2.7084636367063104
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,49,0.4231047671955823
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,50,-4.757561651219432
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,51,-4.3585863405930265
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,52,4.379016358654335
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,53,4.521498978376841
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,54,0.054678256132327456
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,55,-8.045890731311166
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,56,-8.618097777265245
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,57,5.635667692452442
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,58,6.999822423904981
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,59,11.164685817185397
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,60,10.150038413651332
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,61,3.1506889196313352
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,62,0.9380870722250847
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,63,-6.237355379470099
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,64,6.292395766417576
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,65,8.607740764746838
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,66,8.047920781241034
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.125,0.125,67,6.638751291031593
